Date,Open,High,Low,Close,Adj Close,Volume
2021-03-05,0.325000,0.355000,0.305000,0.350000,0.350000,14991992
2021-03-08,0.355000,0.365000,0.320000,0.325000,0.325000,9869785
2021-03-09,0.325000,0.330000,0.300000,0.310000,0.310000,10359997
2021-03-10,0.310000,0.325000,0.310000,0.315000,0.315000,5854962
2021-03-11,0.320000,0.335000,0.310000,0.325000,0.325000,5132876
2021-03-12,0.345000,0.360000,0.340000,0.350000,0.350000,9814848
2021-03-15,0.355000,0.360000,0.340000,0.350000,0.350000,4151845
2021-03-16,0.355000,0.355000,0.330000,0.350000,0.350000,3685254
2021-03-17,0.355000,0.380000,0.345000,0.355000,0.355000,12606851
2021-03-18,0.350000,0.350000,0.335000,0.335000,0.335000,3483757
2021-03-19,0.330000,0.345000,0.330000,0.335000,0.335000,4052451
2021-03-22,0.335000,0.335000,0.320000,0.325000,0.325000,3695055
2021-03-23,0.330000,0.345000,0.325000,0.330000,0.330000,4269433
2021-03-24,0.335000,0.340000,0.320000,0.325000,0.325000,4225591
2021-03-25,0.325000,0.330000,0.315000,0.315000,0.315000,3301821
2021-03-26,0.310000,0.320000,0.305000,0.320000,0.320000,4881061
2021-03-29,0.320000,0.325000,0.310000,0.310000,0.310000,2171159
2021-03-30,0.315000,0.315000,0.305000,0.310000,0.310000,2837681
2021-03-31,0.325000,0.335000,0.315000,0.335000,0.335000,5581939
2021-04-01,0.335000,0.335000,0.325000,0.330000,0.330000,2244637
2021-04-06,0.340000,0.345000,0.335000,0.335000,0.335000,2184316
2021-04-07,0.340000,0.345000,0.325000,0.325000,0.325000,3581924
2021-04-08,0.325000,0.330000,0.320000,0.320000,0.320000,2522919
2021-04-09,0.325000,0.325000,0.315000,0.315000,0.315000,1623628
2021-04-12,0.330000,0.330000,0.320000,0.320000,0.320000,2046853
2021-04-13,0.320000,0.325000,0.315000,0.315000,0.315000,2268515
2021-04-14,0.310000,0.330000,0.305000,0.330000,0.330000,6790645
2021-04-15,0.320000,0.325000,0.315000,0.325000,0.325000,2850873
2021-04-16,0.325000,0.335000,0.315000,0.320000,0.320000,3108980
2021-04-19,0.330000,0.335000,0.315000,0.325000,0.325000,3628922
2021-04-20,0.320000,0.325000,0.315000,0.320000,0.320000,1814716
2021-04-21,0.315000,0.320000,0.310000,0.310000,0.310000,2247008
2021-04-22,0.310000,0.320000,0.310000,0.310000,0.310000,2098390
2021-04-23,0.310000,0.315000,0.310000,0.310000,0.310000,1722223
2021-04-26,0.310000,0.315000,0.307500,0.315000,0.315000,2206225
2021-04-27,0.310000,0.315000,0.307500,0.310000,0.310000,2396929
2021-04-28,0.310000,0.315000,0.305000,0.305000,0.305000,1891383
2021-04-29,0.310000,0.330000,0.305000,0.330000,0.330000,4451976
2021-04-30,0.320000,0.320000,0.310000,0.310000,0.310000,3111051
2021-05-03,0.315000,0.320000,0.305000,0.310000,0.310000,2413173
2021-05-04,0.315000,0.315000,0.305000,0.305000,0.305000,1457203
2021-05-05,0.310000,0.310000,0.305000,0.305000,0.305000,882710
2021-05-06,0.310000,0.310000,0.270000,0.270000,0.270000,7663958
2021-05-07,0.265000,0.270000,0.255000,0.265000,0.265000,4980053
2021-05-10,0.265000,0.265000,0.255000,0.260000,0.260000,3693209
2021-05-11,0.255000,0.255000,0.230000,0.230000,0.230000,8400586
2021-05-12,0.230000,0.230000,0.220000,0.225000,0.225000,4639460
2021-05-13,0.220000,0.220000,0.205000,0.210000,0.210000,9072931
2021-05-14,0.210000,0.265000,0.210000,0.245000,0.245000,8890423
2021-05-17,0.240000,0.245000,0.230000,0.235000,0.235000,4636522
2021-05-18,0.235000,0.245000,0.225000,0.230000,0.230000,3235164
2021-05-19,0.245000,0.250000,0.230000,0.230000,0.230000,4456995
2021-05-20,0.235000,0.240000,0.225000,0.230000,0.230000,3374685
2021-05-21,0.240000,0.275000,0.240000,0.270000,0.270000,10338991
2021-05-24,0.275000,0.275000,0.250000,0.250000,0.250000,6164073
2021-05-25,0.250000,0.262500,0.250000,0.250000,0.250000,3039183
2021-05-26,0.255000,0.275000,0.255000,0.260000,0.260000,5265082
2021-05-27,0.265000,0.265000,0.255000,0.260000,0.260000,1171117
2021-05-28,0.265000,0.275000,0.260000,0.260000,0.260000,7695320
2021-05-31,0.270000,0.270000,0.250000,0.250000,0.250000,3402244
2021-06-01,0.255000,0.260000,0.255000,0.260000,0.260000,2725450
2021-06-02,0.260000,0.270000,0.257500,0.260000,0.260000,2629514
2021-06-03,0.265000,0.285000,0.255000,0.280000,0.280000,4520117
2021-06-04,0.285000,0.285000,0.265000,0.270000,0.270000,4007528
2021-06-07,0.275000,0.275000,0.262500,0.270000,0.270000,2538725
2021-06-08,0.270000,0.275000,0.257500,0.260000,0.260000,3206697
2021-06-09,0.260000,0.265000,0.255000,0.265000,0.265000,2881765
2021-06-10,0.265000,0.275000,0.262500,0.270000,0.270000,2365224
2021-06-11,0.270000,0.285000,0.270000,0.270000,0.270000,2825848
2021-06-15,0.280000,0.280000,0.265000,0.265000,0.265000,2506876
2021-06-16,0.265000,0.280000,0.265000,0.270000,0.270000,4426586
2021-06-17,0.290000,0.315000,0.287500,0.305000,0.305000,13316711
2021-06-18,0.310000,0.312500,0.290000,0.305000,0.305000,6537228
2021-06-21,0.325000,0.350000,0.325000,0.350000,0.350000,13921463
2021-06-22,0.365000,0.390000,0.365000,0.375000,0.375000,16743711
2021-06-23,0.390000,0.395000,0.350000,0.355000,0.355000,10274664
2021-06-24,0.350000,0.367500,0.330000,0.360000,0.360000,7459748
2021-06-25,0.340000,0.355000,0.340000,0.345000,0.345000,3504210
2021-06-28,0.350000,0.352500,0.315000,0.325000,0.325000,6750827
2021-06-29,0.325000,0.335000,0.320000,0.320000,0.320000,3834933
2021-06-30,0.325000,0.340000,0.320000,0.335000,0.335000,2798756
2021-07-01,0.330000,0.345000,0.325000,0.345000,0.345000,2120098
2021-07-02,0.335000,0.350000,0.335000,0.345000,0.345000,2467403
2021-07-05,0.355000,0.377500,0.355000,0.365000,0.365000,6563067
2021-07-06,0.375000,0.380000,0.365000,0.370000,0.370000,4403100
2021-07-07,0.370000,0.390000,0.365000,0.380000,0.380000,6546429
2021-07-08,0.385000,0.390000,0.365000,0.375000,0.375000,3214128
2021-07-09,0.375000,0.375000,0.360000,0.365000,0.365000,3377109
2021-07-12,0.370000,0.385000,0.367500,0.385000,0.385000,3690186
2021-07-13,0.385000,0.405000,0.385000,0.390000,0.390000,8807683
2021-07-14,0.390000,0.395000,0.375000,0.380000,0.380000,2468342
2021-07-15,0.375000,0.375000,0.365000,0.365000,0.365000,2801936
2021-07-16,0.375000,0.390000,0.375000,0.385000,0.385000,3131877
2021-07-19,0.375000,0.385000,0.365000,0.385000,0.385000,3937128
2021-07-20,0.370000,0.390000,0.365000,0.390000,0.390000,5744654
2021-07-21,0.395000,0.435000,0.395000,0.415000,0.415000,13419472
2021-07-22,0.425000,0.450000,0.410000,0.450000,0.450000,10144554
2021-07-23,0.435000,0.440000,0.405000,0.410000,0.410000,13644774
2021-07-26,0.420000,0.440000,0.415000,0.415000,0.415000,8817802
2021-07-27,0.425000,0.430000,0.400000,0.400000,0.400000,4727139
2021-07-28,0.405000,0.420000,0.390000,0.405000,0.405000,5549094
2021-07-29,0.410000,0.440000,0.405000,0.430000,0.430000,6099589
2021-07-30,0.440000,0.480000,0.435000,0.465000,0.465000,15664939
2021-08-02,0.475000,0.555000,0.475000,0.530000,0.530000,20078691
2021-08-03,0.505000,0.560000,0.490000,0.545000,0.545000,14478633
2021-08-04,0.560000,0.605000,0.552500,0.600000,0.600000,15219220
2021-08-05,0.625000,0.665000,0.545000,0.575000,0.575000,25470083
2021-08-06,0.575000,0.680000,0.575000,0.660000,0.660000,22412373
2021-08-09,0.660000,0.665000,0.600000,0.605000,0.605000,21574873
2021-08-10,0.590000,0.620000,0.565000,0.575000,0.575000,16504612
2021-08-11,0.630000,0.655000,0.615000,0.630000,0.630000,21646316
2021-08-12,0.645000,0.675000,0.635000,0.635000,0.635000,12097083
2021-08-13,0.640000,0.650000,0.615000,0.620000,0.620000,7069358
2021-08-16,0.625000,0.665000,0.605000,0.605000,0.605000,12735962
2021-08-17,0.610000,0.620000,0.570000,0.610000,0.610000,15544799
2021-08-18,0.610000,0.620000,0.590000,0.600000,0.600000,6218966
2021-08-19,0.610000,0.640000,0.590000,0.600000,0.600000,10170821
2021-08-20,0.595000,0.610000,0.520000,0.530000,0.530000,12523815
2021-08-23,0.540000,0.590000,0.535000,0.565000,0.565000,7046513
2021-08-24,0.575000,0.585000,0.560000,0.565000,0.565000,5581438
2021-08-25,0.575000,0.605000,0.570000,0.595000,0.595000,7125446
2021-08-26,0.605000,0.605000,0.560000,0.560000,0.560000,5908807
2021-08-27,0.570000,0.570000,0.550000,0.550000,0.550000,3412585
2021-08-30,0.565000,0.635000,0.560000,0.625000,0.625000,13344645
2021-08-31,0.645000,0.645000,0.580000,0.610000,0.610000,13300005
2021-09-01,0.600000,0.605000,0.580000,0.585000,0.585000,6503933
2021-09-02,0.590000,0.595000,0.575000,0.575000,0.575000,5000537
2021-09-03,0.585000,0.605000,0.575000,0.575000,0.575000,11532768
2021-09-06,0.575000,0.575000,0.550000,0.550000,0.550000,8231977
2021-09-07,0.550000,0.555000,0.530000,0.540000,0.540000,5943497
2021-09-08,0.540000,0.550000,0.535000,0.540000,0.540000,4203897
2021-09-09,0.535000,0.540000,0.500000,0.500000,0.500000,7028481
2021-09-10,0.490000,0.535000,0.485000,0.520000,0.520000,11234640
2021-09-13,0.515000,0.535000,0.505000,0.520000,0.520000,5060502
2021-09-14,0.525000,0.530000,0.505000,0.520000,0.520000,6031800
2021-09-15,0.525000,0.545000,0.505000,0.505000,0.505000,10642038
2021-09-16,0.520000,0.535000,0.495000,0.500000,0.500000,8692871
2021-09-17,0.500000,0.515000,0.482500,0.515000,0.515000,8291236
2021-09-20,0.515000,0.515000,0.515000,0.515000,0.515000,0
2021-09-21,0.515000,0.515000,0.515000,0.515000,0.515000,0
2021-09-22,0.615000,0.650000,0.570000,0.610000,0.610000,37498231
2021-09-23,0.630000,0.635000,0.580000,0.580000,0.580000,15973519
2021-09-24,0.605000,0.640000,0.595000,0.625000,0.625000,16314979
2021-09-27,0.630000,0.645000,0.590000,0.600000,0.600000,10064086
2021-09-28,0.635000,0.635000,0.580000,0.590000,0.590000,10156074
2021-09-29,0.575000,0.600000,0.565000,0.580000,0.580000,7982162
2021-09-30,0.600000,0.625000,0.580000,0.615000,0.615000,12006350
2021-10-01,0.600000,0.615000,0.585000,0.590000,0.590000,8143808
2021-10-04,0.595000,0.605000,0.565000,0.565000,0.565000,7079880
2021-10-05,0.565000,0.575000,0.530000,0.545000,0.545000,7553833
2021-10-06,0.555000,0.560000,0.535000,0.560000,0.560000,6559243
2021-10-07,0.550000,0.580000,0.545000,0.575000,0.575000,3980463
2021-10-08,0.585000,0.590000,0.545000,0.545000,0.545000,8136134
2021-10-11,0.560000,0.560000,0.535000,0.540000,0.540000,4499892
2021-10-12,0.545000,0.550000,0.530000,0.535000,0.535000,4914862
2021-10-13,0.550000,0.560000,0.535000,0.550000,0.550000,5514059
2021-10-14,0.555000,0.575000,0.545000,0.565000,0.565000,5275031
2021-10-15,0.580000,0.590000,0.570000,0.585000,0.585000,5995863
2021-10-18,0.610000,0.660000,0.605000,0.630000,0.630000,22175675
2021-10-19,0.650000,0.660000,0.625000,0.640000,0.640000,9238559
2021-10-20,0.650000,0.765000,0.645000,0.760000,0.760000,28146677
2021-10-21,0.780000,0.835000,0.740000,0.770000,0.770000,26970435
2021-10-22,0.785000,0.910000,0.785000,0.890000,0.890000,30026279
2021-10-25,0.930000,0.940000,0.860000,0.885000,0.885000,13661845
2021-10-26,0.895000,1.000000,0.890000,0.975000,0.975000,22258483
2021-10-27,0.950000,0.955000,0.855000,0.860000,0.860000,18590707
2021-10-28,0.890000,0.965000,0.875000,0.890000,0.890000,16614460
2021-10-29,0.915000,0.960000,0.910000,0.940000,0.940000,11223481
2021-11-01,0.980000,0.990000,0.935000,0.955000,0.955000,12712082
2021-11-02,0.970000,0.990000,0.920000,0.930000,0.930000,10841921
2021-11-03,0.950000,1.035000,0.935000,1.010000,1.010000,22561645
2021-11-04,1.050000,1.145000,1.020000,1.100000,1.100000,17384430
2021-11-05,1.140000,1.185000,1.075000,1.095000,1.095000,22711111
2021-11-08,1.120000,1.125000,1.040000,1.050000,1.050000,12773145
2021-11-09,1.080000,1.080000,1.035000,1.035000,1.035000,11620055
2021-11-10,1.035000,1.035000,0.962500,0.970000,0.970000,10445425
2021-11-11,0.970000,1.030000,0.945000,1.000000,1.000000,12888254
2021-11-12,1.020000,1.050000,0.970000,0.980000,0.980000,9311502
2021-11-15,0.995000,1.025000,0.965000,0.975000,0.975000,9143256
2021-11-16,0.965000,0.965000,0.935000,0.945000,0.945000,7577992
2021-11-17,0.945000,0.955000,0.920000,0.935000,0.935000,6137703
2021-11-18,0.930000,0.930000,0.885000,0.900000,0.900000,8782229
2021-11-19,0.900000,0.920000,0.850000,0.855000,0.855000,13208596
2021-11-22,0.845000,0.930000,0.840000,0.910000,0.910000,11575745
2021-11-23,0.910000,0.910000,0.855000,0.870000,0.870000,8871495
2021-11-24,0.870000,0.880000,0.845000,0.850000,0.850000,5649995
2021-11-25,0.860000,0.910000,0.850000,0.870000,0.870000,8895623
2021-11-26,0.890000,0.890000,0.840000,0.840000,0.840000,5709317
2021-11-29,0.835000,0.875000,0.835000,0.860000,0.860000,12709261
2021-11-30,0.870000,0.905000,0.850000,0.875000,0.875000,6822540
2021-12-01,0.860000,0.880000,0.830000,0.850000,0.850000,7697384
2021-12-02,0.850000,0.860000,0.820000,0.820000,0.820000,3959290
2021-12-03,0.850000,0.850000,0.800000,0.800000,0.800000,5937439
2021-12-06,0.800000,0.810000,0.752500,0.765000,0.765000,11115428
2021-12-07,0.765000,0.835000,0.765000,0.825000,0.825000,5543426
2021-12-08,0.860000,0.870000,0.815000,0.840000,0.840000,6973706
2021-12-09,0.840000,0.840000,0.810000,0.810000,0.810000,3668938
2021-12-10,0.810000,0.840000,0.790000,0.840000,0.840000,4539552
2021-12-13,0.850000,0.895000,0.835000,0.890000,0.890000,7964188
2021-12-14,0.865000,0.865000,0.830000,0.835000,0.835000,7763057
2021-12-15,0.850000,0.920000,0.840000,0.840000,0.840000,13677028
2021-12-16,0.865000,0.875000,0.840000,0.855000,0.855000,5824415
2021-12-17,0.860000,0.940000,0.860000,0.930000,0.930000,15748777
2021-12-20,0.945000,0.945000,0.875000,0.875000,0.875000,9606153
2021-12-21,0.875000,0.890000,0.845000,0.880000,0.880000,6172341
2021-12-22,0.920000,0.932500,0.875000,0.880000,0.880000,7091597
2021-12-23,0.890000,0.915000,0.885000,0.885000,0.885000,7399130
2021-12-24,0.900000,0.955000,0.885000,0.945000,0.945000,7660347
2021-12-29,0.955000,1.040000,0.955000,1.005000,1.005000,13331241
2021-12-30,1.010000,1.010000,0.965000,0.985000,0.985000,8247748
2021-12-31,0.995000,1.030000,0.990000,1.010000,1.010000,5741722
2022-01-04,1.035000,1.110000,1.035000,1.085000,1.085000,14697270
2022-01-05,1.095000,1.095000,1.015000,1.025000,1.025000,12782350
2022-01-06,1.000000,1.010000,0.950000,0.950000,0.950000,13269839
2022-01-07,0.980000,1.020000,0.965000,0.985000,0.985000,12592452
2022-01-10,0.995000,1.020000,0.970000,0.995000,0.995000,8552263
2022-01-11,0.995000,1.020000,0.970000,0.985000,0.985000,7755659
2022-01-12,1.015000,1.020000,0.975000,0.990000,0.990000,9685293
2022-01-13,0.995000,1.010000,0.980000,0.990000,0.990000,9020524
2022-01-14,0.990000,1.005000,0.950000,1.005000,1.005000,10798222
2022-01-17,1.010000,1.080000,0.945000,0.945000,0.945000,24203582
2022-01-18,0.965000,0.980000,0.945000,0.950000,0.950000,9653574
2022-01-19,0.970000,1.005000,0.965000,0.985000,0.985000,14368337
2022-01-20,1.000000,1.035000,0.970000,1.005000,1.005000,18094384
2022-01-21,0.990000,1.010000,0.935000,0.940000,0.940000,13135985
2022-01-24,0.910000,0.920000,0.860000,0.890000,0.890000,13522104
2022-01-25,0.875000,0.910000,0.800000,0.835000,0.835000,15659033
2022-01-27,0.860000,0.925000,0.835000,0.865000,0.865000,13886028
2022-01-28,0.890000,0.895000,0.835000,0.880000,0.880000,7189445
2022-01-31,0.900000,0.930000,0.875000,0.920000,0.920000,6426228
2022-02-01,0.940000,0.975000,0.905000,0.915000,0.915000,8927727
2022-02-02,0.940000,0.945000,0.920000,0.925000,0.925000,4243951
2022-02-03,0.910000,0.920000,0.875000,0.885000,0.885000,5352073
2022-02-04,0.875000,0.900000,0.860000,0.890000,0.890000,4758825
2022-02-07,0.890000,0.890000,0.855000,0.880000,0.880000,3611064
2022-02-08,0.870000,0.900000,0.870000,0.890000,0.890000,3398914
2022-02-09,0.895000,0.925000,0.885000,0.925000,0.925000,6042377
2022-02-10,0.920000,0.950000,0.915000,0.950000,0.950000,6598812
2022-02-11,0.920000,0.925000,0.900000,0.905000,0.905000,5742084
2022-02-14,0.900000,0.900000,0.840000,0.840000,0.840000,9362411
2022-02-15,0.840000,0.880000,0.830000,0.850000,0.850000,7016541
2022-02-16,0.875000,0.915000,0.875000,0.915000,0.915000,7119397
2022-02-17,0.910000,0.910000,0.885000,0.900000,0.900000,4501218
2022-02-18,0.870000,0.940000,0.870000,0.935000,0.935000,7816287
2022-02-21,0.915000,0.930000,0.895000,0.905000,0.905000,6231208
2022-02-22,0.905000,0.905000,0.905000,0.905000,0.905000,0
2022-02-23,0.905000,0.905000,0.905000,0.905000,0.905000,0
2022-02-24,0.905000,0.905000,0.905000,0.905000,0.905000,0
2022-02-25,0.905000,0.905000,0.905000,0.905000,0.905000,0
2022-02-28,0.905000,0.905000,0.905000,0.905000,0.905000,0
2022-03-01,0.920000,0.985000,0.905000,0.960000,0.960000,16877775
2022-03-02,0.955000,1.005000,0.945000,0.975000,0.975000,19003700
2022-03-03,0.995000,1.070000,0.990000,1.055000,1.055000,23190807
2022-03-04,1.035000,1.035000,0.970000,0.990000,0.990000,21942451
2022-03-07,1.010000,1.030000,0.975000,0.985000,0.985000,16387170
2022-03-08,0.985000,1.030000,0.980000,1.005000,1.005000,9912954
2022-03-09,1.020000,1.135000,1.020000,1.135000,1.135000,16671407
2022-03-10,1.140000,1.240000,1.135000,1.200000,1.200000,20973912
2022-03-11,1.205000,1.335000,1.170000,1.290000,1.290000,21544280
2022-03-14,1.240000,1.300000,1.220000,1.255000,1.255000,18738843
2022-03-15,1.235000,1.240000,1.175000,1.200000,1.200000,11921176
2022-03-16,1.230000,1.360000,1.225000,1.335000,1.335000,21255811
2022-03-17,1.390000,1.505000,1.390000,1.415000,1.415000,31402782
2022-03-18,1.450000,1.552500,1.380000,1.550000,1.550000,82066823
2022-03-21,1.620000,1.660000,1.560000,1.585000,1.585000,18296435
2022-03-22,1.600000,1.685000,1.545000,1.650000,1.650000,16534728
2022-03-23,1.675000,1.795000,1.590000,1.795000,1.795000,20950831
2022-03-24,1.760000,1.870000,1.700000,1.785000,1.785000,19424597
2022-03-25,1.820000,1.850000,1.770000,1.775000,1.775000,18617796
2022-03-28,1.750000,1.810000,1.680000,1.680000,1.680000,11893948
2022-03-29,1.745000,1.980000,1.740000,1.930000,1.930000,33533638
2022-03-30,1.960000,1.985000,1.870000,1.945000,1.945000,15065655
2022-03-31,1.970000,2.100000,1.955000,1.995000,1.995000,14582272
2022-04-01,2.030000,2.340000,2.030000,2.310000,2.310000,19623621
2022-04-04,2.380000,2.500000,2.260000,2.450000,2.450000,22232333
2022-04-05,2.540000,2.650000,2.230000,2.250000,2.250000,20939833
2022-04-06,2.100000,2.200000,2.050000,2.110000,2.110000,16969382
2022-04-07,2.050000,2.170000,1.970000,1.995000,1.995000,19651759
2022-04-08,2.070000,2.120000,1.845000,1.860000,1.860000,18501229
2022-04-11,2.080000,2.160000,1.970000,1.990000,1.990000,30597564
2022-04-12,2.000000,2.000000,1.810000,1.840000,1.840000,20239662
2022-04-13,1.860000,2.070000,1.845000,2.020000,2.020000,19029093
2022-04-14,2.080000,2.120000,1.950000,2.010000,2.010000,16412661
2022-04-19,2.040000,2.360000,2.020000,2.290000,2.290000,20012995
2022-04-20,2.330000,2.360000,2.150000,2.200000,2.200000,10933541
2022-04-21,2.270000,2.350000,2.130000,2.160000,2.160000,12000869
2022-04-22,2.100000,2.200000,2.060000,2.120000,2.120000,8903580
2022-04-26,2.040000,2.080000,1.970000,2.020000,2.020000,12971244
2022-04-27,1.920000,1.985000,1.880000,1.960000,1.960000,14663140
2022-04-28,2.020000,2.060000,1.940000,1.940000,1.940000,8092609
2022-04-29,1.985000,2.040000,1.960000,1.970000,1.970000,9670893
2022-05-02,1.910000,1.910000,1.845000,1.870000,1.870000,11476915
2022-05-03,1.880000,1.905000,1.730000,1.745000,1.745000,13170138
2022-05-04,1.755000,1.800000,1.640000,1.670000,1.670000,14944882
2022-05-05,1.720000,1.810000,1.720000,1.765000,1.765000,11728459
2022-05-06,1.600000,1.650000,1.540000,1.650000,1.650000,23644012
2022-05-09,1.585000,1.585000,1.450000,1.460000,1.460000,21382114
2022-05-10,1.310000,1.435000,1.245000,1.415000,1.415000,32000945
2022-05-11,1.410000,1.470000,1.332500,1.455000,1.455000,11584721
2022-05-12,1.395000,1.490000,1.365000,1.390000,1.390000,12645535
2022-05-13,1.430000,1.460000,1.380000,1.400000,1.400000,11173308
2022-05-16,1.460000,1.525000,1.430000,1.445000,1.445000,12569254
2022-05-17,1.465000,1.482500,1.420000,1.460000,1.460000,10630748
2022-05-18,1.510000,1.555000,1.480000,1.500000,1.500000,14980324
2022-05-19,1.430000,1.450000,1.370000,1.405000,1.405000,13303451
2022-05-20,1.450000,1.515000,1.400000,1.510000,1.510000,22780404
2022-05-23,1.550000,1.595000,1.490000,1.505000,1.505000,12254597
2022-05-24,1.550000,1.560000,1.440000,1.440000,1.440000,12854080
2022-05-25,1.445000,1.475000,1.400000,1.420000,1.420000,8690193
2022-05-26,1.450000,1.510000,1.405000,1.460000,1.460000,14508786
2022-05-27,1.515000,1.515000,1.420000,1.425000,1.425000,12036537
2022-05-30,1.485000,1.560000,1.470000,1.490000,1.490000,16414104
2022-05-31,1.495000,1.560000,1.470000,1.550000,1.550000,63300270
2022-06-01,1.520000,1.530000,1.325000,1.350000,1.350000,24599672
2022-06-02,1.310000,1.365000,1.285000,1.325000,1.325000,22612709
2022-06-03,1.405000,1.470000,1.400000,1.435000,1.435000,15237410
2022-06-06,1.435000,1.435000,1.375000,1.410000,1.410000,8819230
2022-06-07,1.435000,1.515000,1.420000,1.465000,1.465000,14240421
2022-06-08,1.490000,1.525000,1.445000,1.450000,1.450000,9433471
2022-06-09,1.440000,1.440000,1.325000,1.325000,1.325000,14429994
2022-06-10,1.300000,1.400000,1.290000,1.400000,1.400000,18034942
2022-06-14,1.305000,1.620000,1.300000,1.590000,1.590000,46367840
2022-06-15,1.550000,1.600000,1.485000,1.520000,1.520000,24081933
2022-06-16,1.555000,1.695000,1.555000,1.665000,1.665000,27025617
2022-06-17,1.590000,1.630000,1.530000,1.570000,1.570000,94443526
2022-06-20,1.590000,1.605000,1.320000,1.355000,1.355000,21268980
2022-06-21,1.360000,1.375000,0.950000,0.970000,0.970000,63221077
2022-06-22,0.940000,0.980000,0.785000,0.840000,0.840000,107088575
2022-06-23,0.800000,0.855000,0.675000,0.700000,0.700000,101912743
2022-06-24,0.750000,0.865000,0.720000,0.805000,0.805000,92099243
2022-06-27,0.890000,0.895000,0.835000,0.865000,0.865000,42055933
2022-06-28,0.865000,0.875000,0.820000,0.830000,0.830000,20006331
2022-06-29,0.840000,0.860000,0.780000,0.795000,0.795000,25098316
2022-06-30,0.770000,0.840000,0.765000,0.785000,0.785000,21000778
2022-07-01,0.790000,0.805000,0.755000,0.760000,0.760000,19911503
2022-07-04,0.780000,0.810000,0.725000,0.735000,0.735000,19132779
2022-07-05,0.725000,0.775000,0.725000,0.760000,0.760000,14067723
2022-07-06,0.760000,0.760000,0.710000,0.715000,0.715000,16202401
2022-07-07,0.720000,0.725000,0.670000,0.700000,0.700000,21449697
2022-07-08,0.730000,0.760000,0.717500,0.720000,0.720000,25238574
2022-07-11,0.725000,0.725000,0.675000,0.675000,0.675000,22421156
2022-07-12,0.675000,0.675000,0.675000,0.675000,0.675000,0
2022-07-13,0.675000,0.675000,0.675000,0.675000,0.675000,0
2022-07-14,0.590000,0.655000,0.545000,0.605000,0.605000,80245786
2022-07-15,0.590000,0.622500,0.585000,0.605000,0.605000,25725029
2022-07-18,0.620000,0.635000,0.600000,0.625000,0.625000,20707423
2022-07-19,0.615000,0.715000,0.615000,0.710000,0.710000,35144631
2022-07-20,0.755000,0.775000,0.692500,0.700000,0.700000,41657295
2022-07-21,0.705000,0.770000,0.700000,0.745000,0.745000,37834858
2022-07-22,0.770000,0.770000,0.700000,0.700000,0.700000,24545269
2022-07-25,0.710000,0.715000,0.680000,0.690000,0.690000,16290962
2022-07-26,0.695000,0.730000,0.690000,0.730000,0.730000,21434787
2022-07-27,0.725000,0.755000,0.710000,0.740000,0.740000,14574175
2022-07-28,0.765000,0.800000,0.750000,0.775000,0.775000,26739750
2022-07-29,0.810000,0.835000,0.780000,0.810000,0.810000,20160304
2022-08-01,0.835000,0.935000,0.827500,0.830000,0.830000,36484035
2022-08-02,0.830000,0.837500,0.790000,0.805000,0.805000,16624399
2022-08-03,0.800000,0.900000,0.780000,0.890000,0.890000,26073582
2022-08-04,0.910000,0.940000,0.875000,0.895000,0.895000,29100666
2022-08-05,0.910000,0.940000,0.895000,0.930000,0.930000,18054910
2022-08-08,0.940000,1.080000,0.920000,1.075000,1.075000,35509266
2022-08-09,1.125000,1.382500,1.110000,1.240000,1.240000,90951026
2022-08-10,1.265000,1.350000,1.200000,1.320000,1.320000,45227871
2022-08-11,1.420000,1.595000,1.420000,1.595000,1.595000,74150907
2022-08-12,1.490000,1.555000,1.360000,1.380000,1.380000,55798261
2022-08-15,1.480000,1.505000,1.420000,1.460000,1.460000,26706893
2022-08-16,1.465000,1.470000,1.325000,1.340000,1.340000,23258476
2022-08-17,1.310000,1.315000,1.157500,1.265000,1.265000,43034716
2022-08-18,1.210000,1.240000,1.180000,1.190000,1.190000,22328438
2022-08-19,1.225000,1.285000,1.190000,1.210000,1.210000,23018158
2022-08-22,1.175000,1.242500,1.155000,1.210000,1.210000,17247821
2022-08-23,1.185000,1.280000,1.170000,1.175000,1.175000,20632162
2022-08-24,1.220000,1.240000,1.170000,1.225000,1.225000,21991943
2022-08-25,1.255000,1.275000,1.200000,1.205000,1.205000,16825890
2022-08-26,1.225000,1.242500,1.180000,1.185000,1.185000,13662685
2022-08-29,1.120000,1.125000,1.055000,1.065000,1.065000,21821463
2022-08-30,1.075000,1.130000,1.065000,1.120000,1.120000,17938112
2022-08-31,1.085000,1.170000,1.080000,1.170000,1.170000,17390433
2022-09-01,1.140000,1.180000,1.135000,1.135000,1.135000,13234768
2022-09-02,1.130000,1.147500,1.060000,1.060000,1.060000,12244502
2022-09-05,1.070000,1.110000,1.050000,1.100000,1.100000,10867520
2022-09-06,1.110000,1.210000,1.105000,1.205000,1.205000,18141997
2022-09-07,1.280000,1.290000,1.210000,1.210000,1.210000,26948455
2022-09-08,1.250000,1.350000,1.230000,1.340000,1.340000,28294263
2022-09-09,1.370000,1.405000,1.265000,1.295000,1.295000,26716551
2022-09-12,1.330000,1.340000,1.260000,1.260000,1.260000,15689713
2022-09-13,1.265000,1.310000,1.260000,1.270000,1.270000,15814288
2022-09-14,1.050000,1.145000,1.015000,1.060000,1.060000,50614761
